pattern_grammar,role,source_channel,source_index,video_title,url,duration_hms,fit_status,score,reason
Business Analyst / Tech Career Diary,primary,Lillian Chiu,32,"1 Year on YouTube Q&A: youtube $$, 2023 goals, career advice, balancing 9-5 and youtube",https://www.youtube.com/watch?v=-IG_yf2eWJ4,23:27,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,33,day in the life of a Business Analyst in tech |business analyst vs data analyst vs data scientist,https://www.youtube.com/watch?v=pLon_Mit7sk,20:09,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,37,day in the life of a Business Analyst in tech | Storytelling with Data,https://www.youtube.com/watch?v=WvFsd4t80tw,14:19,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,41,"day in the life working as a business analyst | data analytics tips, strategy meetings",https://www.youtube.com/watch?v=ZvDWr26kI9M,15:00,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,42,[Out Of Office] until next time...goodbyes are hard,https://www.youtube.com/watch?v=TeS_xumhlgQ,12:19,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,43,"[Out Of Office] career chat with Spotifier, first YouTube collab, staying at home",https://www.youtube.com/watch?v=uVVv_jZi9tA,9:43,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,44,[Out Of Office] finally back home in Taiwan!,https://www.youtube.com/watch?v=N3saHzXJpBQ,12:33,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,45,[Out Of Office] flying to Taiwan: 16 hr flight & business class for the first time,https://www.youtube.com/watch?v=6KA4okqe8BA,11:52,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,49,think like a business analyst in tech (3 core skills + solving case study),https://www.youtube.com/watch?v=9CGYmmHZq9Q,12:19,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,51,day in the life working as a business analyst | I got a raise! tips on performance review,https://www.youtube.com/watch?v=LpoQcGRRLdE,12:57,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,53,"day in the life working as a business analyst | how I network, desk tour, chicken soup recipe",https://www.youtube.com/watch?v=yIPlIb8obS4,10:23,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,55,day in the life working as a business analyst | my business analysis workflow,https://www.youtube.com/watch?v=lEbTg8kczy4,10:12,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,57,day in the life working as a Business Analyst *wfh edition*,https://www.youtube.com/watch?v=KOnwxmoOecA,6:29,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,58,what it was like to Intern at Spotify,https://www.youtube.com/watch?v=GCMfC8NQtqQ,12:45,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,59,How I Landed A Spotify Internship | My Resume and 3 Tips!,https://www.youtube.com/watch?v=TV57iuR0SdM,9:46,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,65,the Spotify Tokyo office was…😳😱,https://www.youtube.com/shorts/mdiCVtaBH-Y,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,68,How I got into Spotify’s 0.08% internship,https://www.youtube.com/shorts/aEibIkSVIDE,,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,69,Spotify PM shares how to fix your work relationships…,https://www.youtube.com/shorts/0aINRbjfDUU,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,70,Spotify PM shares how to manage your boss…,https://www.youtube.com/shorts/9f27UvC2EyI,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,72,9-5 at Spotify (real audio) #tech,https://www.youtube.com/shorts/telVa307UUs,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,73,I found Spotify’s secret room for celebs…,https://www.youtube.com/shorts/gZ4Yy1Xf9uc,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,74,Spotify Wrapped at the office like…,https://www.youtube.com/shorts/C0lmxJkhS0o,,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,76,"How to stand out before, during, and after meetings",https://www.youtube.com/shorts/KogsTeryAhQ,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,77,How to optimize learning from coworkers,https://www.youtube.com/shorts/HosEcsh1aUc,,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,78,Easy networking as an introvert and non-native English speaker,https://www.youtube.com/shorts/Kv9jI28xni0,,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,82,Classic interview question for business analysts in tech,https://www.youtube.com/shorts/68Y_mSmR15A,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,83,Conversation tips to excel small talk,https://www.youtube.com/shorts/CyzhAPqFCng,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,84,Analyzing data as a business analyst in tech,https://www.youtube.com/shorts/8chbARSxT2o,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,89,"How I Beat 90,000 Applicants for a Spotify Internship",https://www.youtube.com/shorts/t0ASidbAmAo,,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,90,Awkward Small Talk in Meetings? Do This Instead,https://www.youtube.com/shorts/NyKCNtk9zX4,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,91,this is how Spotify business analysts think,https://www.youtube.com/shorts/uFPMa6uHBC8,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,92,week in my life as a business analyst and content crestor,https://www.youtube.com/shorts/aCkAtc9pEns,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,primary,Lillian Chiu,94,what it’s like to be a business analyst at Spotify #shorts,https://www.youtube.com/shorts/7tp97-BIRyc,,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Business Analyst / Tech Career Diary,secondary,Lillian Chiu,2,"office politics in big tech, building my own app as a Biz Analyst (vibe coding)| Biz Analyst Diary",https://www.youtube.com/watch?v=WKmc6yAnvXI,9:36,strong_heygen_fit,5,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,secondary,Lillian Chiu,9,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",https://www.youtube.com/watch?v=uKNQTgCXdRM,10:59,strong_heygen_fit,5,Strong hybrid/title-level fit to existing HeyGen grammar.
Business Analyst / Tech Career Diary,secondary,Lillian Chiu,22,day in the life of a Business Analyst in tech| how I visualize data (in 3 steps),https://www.youtube.com/watch?v=SN8ZHFp_plw,13:58,strong_heygen_fit,5,Strong hybrid/title-level fit to existing HeyGen grammar.
Capability Demo,primary,HeyGen sample,,HeyGen Interactive Avatar,,,,,
Capability Demo,primary,HeyGen sample,,HeyGen Realtime Avatar,,,,,
Capability Demo,primary,HeyGen sample,,"Interactive Avatar Demo: Creating Live, Two-Way AI Video Experiences",,,,,
Capability Demo,secondary,HeyGen sample,,(NEW) Motion Avatar + (Update) Url to Ads,,,,,
Capability Demo,secondary,HeyGen sample,,HeyGen Academy: 101 - Custom Photo Avatar (Part 9),,,,,
Capability Demo,secondary,HeyGen sample,,HeyGen Academy: 101 - Custom Voice (Part 12),,,,,
Capability Demo,secondary,HeyGen sample,,HeyGen Academy: 101 - Generate Avatar (Part 10),,,,,
Capability Demo,secondary,HeyGen sample,,HeyGen Academy: 101 - Gesture Control (Part 14),,,,,
Capability Demo,secondary,HeyGen sample,,HeyGen Academy: 101 - Hyper Realistic Avatar (Part 8),,,,,
Capability Demo,secondary,HeyGen sample,,HeyGen Latest Updates - Interactive Avatar,,,,,
Capability Demo,secondary,HeyGen sample,,HeyGen-API,,,,,
Capability Demo,secondary,HeyGen sample,,How to Build an AI Sales Assistant | Interactive Avatars with HeyGen,,,,,
Capability Demo,secondary,HeyGen sample,,"Intro to HeyGen: AI Avatars, HeyGen's Editing Studio, Translation, Interactive Avatars & Pricing!",,,,,
Capability Demo,secondary,HeyGen sample,,LinkedIn co-founder's HeyGen avatar speaks on his behalf with 20 years of insight,,,,,
Capability Demo,secondary,HeyGen sample,,New | HeyGen Streaming Avatar,,,,,
Capability Demo,secondary,HeyGen sample,,Personalized Video by HeyGen is Here!,,,,,
Capability Demo,secondary,HeyGen sample,,The Most Realistic Photo-to-Video AI Yet - HeyGen's NEW Avatar IV + Free Credits!,,,,,
Career Decision Explainer,primary,Lillian Chiu,56,is the music business degree worth it? | career outcomes (NYU Music Business),https://www.youtube.com/watch?v=AXwki8hVJK4,9:08,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Career Decision Explainer.
Community / Creator Milestone Q&A,primary,Lillian Chiu,47,"Q&A: my background, quarter life crisis, 5 year plan, career!",https://www.youtube.com/watch?v=yf8ehJd-zaI,15:51,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Community / Creator Milestone Q&A.
Community / Creator Milestone Q&A,secondary,Lillian Chiu,11,"THE ULTIMATE Business Analyst Interview Questions (+Case Study, SQL Round, Behavioral)",https://www.youtube.com/watch?v=rhZ0w0vpX0w,11:48,strong_heygen_fit,4,Strong hybrid/title-level fit to existing HeyGen grammar.
Community / Creator Milestone Q&A,secondary,Lillian Chiu,32,"1 Year on YouTube Q&A: youtube $$, 2023 goals, career advice, balancing 9-5 and youtube",https://www.youtube.com/watch?v=-IG_yf2eWJ4,23:27,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Business Analyst / Tech Career Diary.
Community / Creator Milestone Q&A,secondary,Lillian Chiu,39,"daily life in nyc ☕🗽 | dog sitting for the week, 100K subs!, summer haul unboxing",https://www.youtube.com/watch?v=ueAmrTrynp0,11:12,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the channel-specific viewer job. Proposed primary: Relocation / Soft-Life Work Vlog.
Creator Business Playbook,primary,Ali Abdaal,2,"If You Want to Make Money From YouTube, Do This (Case Study)",https://www.youtube.com/watch?v=LLjpnubsOWc,1:28:34,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Creator Business Playbook.
Creator Business Playbook,primary,Ali Abdaal,11,How I'd Create Content in 2026 (If I Had To Start Over),https://www.youtube.com/watch?v=A8PxRHQrLJ8,15:56,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Creator Business Playbook.
Creator Business Playbook,primary,Ali Abdaal,13,"If I Started YouTube from Scratch in 2026, I’d do THIS",https://www.youtube.com/watch?v=rdT3XBZlnHA,33:41:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Creator Business Playbook.
Creator Business Playbook,primary,Ali Abdaal,28,How to Start and Grow a YouTube Channel in 2026,https://www.youtube.com/watch?v=UVardfy2qMk,31:33:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Creator Business Playbook.
Creator Business Playbook,primary,Ali Abdaal,43,What 8 Years on YouTube Taught Me About Life,https://www.youtube.com/watch?v=k7djQuPdlVo,34:23:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Creator Business Playbook.
Creator Business Playbook,primary,Ali Abdaal,56,Why Everyone Should Start a YouTube Channel,https://www.youtube.com/watch?v=MPECDuOUBEY,15:46,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Creator Business Playbook.
Creator Business Playbook,primary,Ali Abdaal,58,Honest YouTube Advice for 45 Minutes Straight (2026),https://www.youtube.com/watch?v=w0zO6Jgjw6U,44:42:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Creator Business Playbook.
